;Country;Date;R;Cases;Confirmed
0;Afghanistan;24/03/2020;2.26237347718187;0.0;74.0
1;Afghanistan;25/03/2020;2.0026992338028102;0.0;84.0
2;Afghanistan;26/03/2020;1.8590945524143703;0.0;94.0
3;Afghanistan;27/03/2020;1.79026643748919;0.0;110.0
4;Afghanistan;28/03/2020;1.70686903224099;0.0;110.0
5;Afghanistan;29/03/2020;1.62997198697431;0.0;120.0
6;Afghanistan;30/03/2020;1.5471253177242;0.0;170.0
7;Afghanistan;31/03/2020;1.45768161230045;0.0;174.0
8;Afghanistan;01/04/2020;1.3754948369992301;0.0;237.0
9;Afghanistan;02/04/2020;1.30295186256862;0.0;273.0
10;Afghanistan;03/04/2020;1.23942746492241;0.0;281.0
11;Afghanistan;04/04/2020;1.2041387657296;0.0;299.0
12;Afghanistan;05/04/2020;1.20112451543596;0.0;349.0
13;Afghanistan;06/04/2020;1.2120170065949099;0.0;367.0
14;Afghanistan;07/04/2020;1.23421960760472;0.0;423.0
15;Afghanistan;08/04/2020;1.26251439056254;0.0;444.0
16;Afghanistan;09/04/2020;1.28028587540305;0.0;484.0
17;Afghanistan;10/04/2020;1.2911233152939;0.0;521.0
18;Afghanistan;11/04/2020;1.28930750232871;0.0;555.0
19;Afghanistan;12/04/2020;1.2642197279816298;0.0;607.0
20;Afghanistan;13/04/2020;1.2261903450425602;0.0;665.0
21;Afghanistan;14/04/2020;1.18187040812757;0.0;714.0
22;Afghanistan;15/04/2020;1.15024646388017;0.0;784.0
23;Afghanistan;16/04/2020;1.14228202854321;0.0;840.0
24;Afghanistan;17/04/2020;1.1588713821033;0.0;906.0
25;Afghanistan;18/04/2020;1.20125214716922;0.0;933.0
26;Afghanistan;19/04/2020;1.2582461036355201;0.0;996.0
27;Afghanistan;20/04/2020;1.32343054588433;0.0;1026.0
28;Afghanistan;21/04/2020;1.39339856841334;0.0;1092.0
29;Afghanistan;22/04/2020;1.44707300206958;0.0;1176.0
30;Afghanistan;23/04/2020;1.48204056364241;0.0;1279.0
31;Afghanistan;24/04/2020;1.49704218212486;0.0;1351.0
32;Afghanistan;25/04/2020;1.4956483507514298;0.0;1463.0
33;Afghanistan;26/04/2020;1.4868990204861101;0.0;1531.0
34;Afghanistan;27/04/2020;1.47176696241245;0.0;1703.0
35;Afghanistan;28/04/2020;1.45188261096035;0.0;1828.0
36;Afghanistan;29/04/2020;1.4252051956341498;0.0;1939.0
37;Afghanistan;30/04/2020;1.38981510346073;0.0;2171.0
38;Afghanistan;01/05/2020;1.34731571158907;0.0;2335.0
39;Afghanistan;02/05/2020;1.30588006288962;0.0;2469.0
40;Afghanistan;03/05/2020;1.2736248333451101;0.0;2704.0
41;Afghanistan;04/05/2020;1.25436616368558;0.0;2894.0
42;Afghanistan;05/05/2020;1.24422195786722;0.0;3224.0
43;Afghanistan;06/05/2020;1.2399903523153002;0.0;3392.0
44;Afghanistan;07/05/2020;1.24060956181074;0.0;3563.0
45;Afghanistan;08/05/2020;1.2473507952589298;0.0;3778.0
46;Afghanistan;09/05/2020;1.25616581355807;0.0;4033.0
47;Afghanistan;10/05/2020;1.2606412846565602;0.0;4402.0
48;Afghanistan;11/05/2020;1.25747493898179;0.0;4687.0
49;Afghanistan;12/05/2020;1.25212992542843;0.0;4963.0
50;Afghanistan;13/05/2020;1.25348678079383;0.0;5226.0
51;Afghanistan;14/05/2020;1.2647696443346998;0.0;5639.0
52;Afghanistan;15/05/2020;1.28233139864871;0.0;6053.0
53;Afghanistan;16/05/2020;1.30053840224856;0.0;6402.0
54;Afghanistan;17/05/2020;1.31590517339334;0.0;6664.0
55;Afghanistan;18/05/2020;1.32427939764908;0.0;7072.0
56;Afghanistan;19/05/2020;1.31995662345788;0.0;7653.0
57;Afghanistan;20/05/2020;1.30012393722473;0.0;8145.0
58;Afghanistan;21/05/2020;1.26725512160806;0.0;8676.0
59;Afghanistan;22/05/2020;1.2286644687705301;0.0;9216.0
60;Afghanistan;23/05/2020;1.19114900222538;0.0;9998.0
61;Afghanistan;24/05/2020;1.1583840451833403;0.0;10582.0
62;Afghanistan;25/05/2020;1.13191515261093;0.0;11173.0
63;Afghanistan;26/05/2020;1.11228995000002;0.0;11831.0
64;Afghanistan;27/05/2020;1.10007313494045;0.0;12456.0
65;Afghanistan;28/05/2020;1.09510246471942;0.0;13036.0
66;Afghanistan;29/05/2020;1.09481991284153;0.0;13659.0
67;Afghanistan;30/05/2020;1.0942751287079;0.0;14525.0
68;Afghanistan;31/05/2020;1.0883617861777901;0.0;15205.0
69;Afghanistan;01/06/2020;1.07443561052066;0.0;15750.0
70;Afghanistan;02/06/2020;1.0537466568537501;0.0;16509.0
71;Afghanistan;03/06/2020;1.02928023659421;0.0;17267.0
72;Afghanistan;04/06/2020;1.00389336743386;0.0;18054.0
73;Afghanistan;05/06/2020;0.9802332237287851;0.0;18969.0
74;Afghanistan;06/06/2020;0.9608278871076741;0.0;19551.0
75;Afghanistan;07/06/2020;0.94847336954853;0.0;20342.0
76;Afghanistan;08/06/2020;0.945589568716386;0.0;20917.0
77;Afghanistan;09/06/2020;0.9526420727779008;0.0;21459.0
78;Afghanistan;10/06/2020;0.9650113391465409;0.0;22142.0
79;Afghanistan;11/06/2020;0.9752366083558092;0.0;22890.0
80;Afghanistan;12/06/2020;0.9752899150134491;0.0;23546.0
81;Afghanistan;13/06/2020;0.9617770415602879;0.0;24102.0
82;Afghanistan;14/06/2020;0.935528497653416;0.0;24766.0
83;Afghanistan;15/06/2020;0.8999297319870959;0.0;25527.0
84;Afghanistan;16/06/2020;0.856632607979595;0.0;26310.0
85;Afghanistan;17/06/2020;0.809934241637256;0.0;26874.0
86;Afghanistan;18/06/2020;0.765430029314096;0.0;27532.0
87;Afghanistan;19/06/2020;0.7297918128977678;0.0;27878.0
88;Afghanistan;20/06/2020;0.706824052396624;0.0;28424.0
89;Afghanistan;21/06/2020;0.6976587727439361;0.0;28833.0
90;Afghanistan;22/06/2020;0.7004448750445279;0.0;29157.0
91;Afghanistan;23/06/2020;0.714882330285803;0.0;29481.0
92;Afghanistan;24/06/2020;0.739055395637503;0.0;29640.0
93;Afghanistan;25/06/2020;0.7699238733599458;0.0;30175.0
94;Afghanistan;26/06/2020;0.8026757412371122;0.0;30451.0
95;Afghanistan;27/06/2020;0.834393766599991;0.0;30616.0
96;Afghanistan;28/06/2020;0.864671341025721;0.0;30967.0
97;Afghanistan;29/06/2020;0.8918609802209;0.0;31238.0
98;Afghanistan;30/06/2020;0.912467676324499;0.0;31517.0
99;Afghanistan;01/07/2020;0.923580358281671;0.0;31836.0
100;Afghanistan;02/07/2020;0.92677478326555;0.0;32022.0
101;Afghanistan;03/07/2020;0.924230215906492;0.0;32324.0
102;Afghanistan;04/07/2020;0.915930733373567;0.0;32672.0
103;Afghanistan;05/07/2020;0.8972450078640128;0.0;32951.0
104;Afghanistan;06/07/2020;0.867919426845539;0.0;33190.0
105;Afghanistan;07/07/2020;0.8343508718322091;0.0;33384.0
106;Afghanistan;08/07/2020;0.8056667681477231;0.0;33594.0
107;Afghanistan;09/07/2020;0.785489038320874;0.0;33908.0
108;Afghanistan;10/07/2020;0.772526371360729;0.0;34194.0
109;Afghanistan;11/07/2020;0.761794527595955;0.0;34366.0
110;Afghanistan;12/07/2020;0.753951011271364;0.0;34451.0
111;Afghanistan;13/07/2020;0.754276675010763;0.0;34455.0
112;Afghanistan;14/07/2020;0.760969260450475;0.0;34740.0
113;Afghanistan;15/07/2020;0.7689022305031629;0.0;34994.0
114;Afghanistan;16/07/2020;0.772989862117055;0.0;35070.0
115;Afghanistan;17/07/2020;0.7734794684305799;0.0;35229.0
116;Afghanistan;18/07/2020;0.7773470646361451;0.0;35301.0
117;Afghanistan;19/07/2020;0.78785221945398;0.0;35475.0
118;Afghanistan;20/07/2020;0.805686288917929;0.0;35526.0
119;Afghanistan;21/07/2020;0.8297913628283571;0.0;35615.0
120;Afghanistan;22/07/2020;0.8574180264720629;0.0;35727.0
121;Afghanistan;23/07/2020;0.8805083814664909;0.0;35928.0
122;Afghanistan;24/07/2020;0.890591200314199;0.0;35981.0
123;Afghanistan;25/07/2020;0.8865503135815871;0.0;36036.0
124;Afghanistan;26/07/2020;0.870127509229147;0.0;36157.0
125;Afghanistan;27/07/2020;0.8364292122805941;0.0;36263.0
126;Afghanistan;28/07/2020;0.7922159062593629;0.0;36368.0
127;Afghanistan;29/07/2020;0.7413351070211109;0.0;36471.0
128;Afghanistan;30/07/2020;0.6987212183001079;0.0;36542.0
129;Afghanistan;31/07/2020;0.6759671261170289;0.0;36675.0
130;Afghanistan;01/08/2020;0.6792747292496639;0.0;36710.0
131;Afghanistan;02/08/2020;0.7123094487218;0.0;36710.0
132;Afghanistan;03/08/2020;0.777037168685952;0.0;36747.0
133;Afghanistan;04/08/2020;0.8558479459687759;0.0;36782.0
134;Afghanistan;05/08/2020;0.929225423914212;0.0;36829.0
135;Afghanistan;06/08/2020;0.9643988477659909;0.0;36896.0
136;Afghanistan;07/08/2020;0.947327978895054;0.0;37015.0
137;Albania;16/03/2020;2.0267057146583403;0.0;51.0
138;Albania;17/03/2020;1.8416609081978499;0.0;55.0
139;Albania;18/03/2020;1.82086470909888;0.0;59.0
140;Albania;19/03/2020;1.89853223232404;0.0;64.0
141;Albania;20/03/2020;1.8960011501171699;0.0;70.0
142;Albania;21/03/2020;1.84340042473947;0.0;76.0
143;Albania;22/03/2020;1.73721821037063;0.0;89.0
144;Albania;23/03/2020;1.5842159932418303;0.0;104.0
145;Albania;24/03/2020;1.44239409728616;0.0;123.0
146;Albania;25/03/2020;1.29890992969605;0.0;146.0
147;Albania;26/03/2020;1.18802368623179;0.0;174.0
148;Albania;27/03/2020;1.1318138422058401;0.0;186.0
149;Albania;28/03/2020;1.1077501060680601;0.0;197.0
150;Albania;29/03/2020;1.1223348768982802;0.0;212.0
151;Albania;30/03/2020;1.15702868517174;0.0;223.0
152;Albania;31/03/2020;1.1690034138718401;0.0;243.0
153;Albania;01/04/2020;1.1569076162048402;0.0;259.0
154;Albania;02/04/2020;1.1028287144471798;0.0;277.0
155;Albania;03/04/2020;1.02451839495216;0.0;304.0
156;Albania;04/04/2020;0.9530561960114871;0.0;333.0
157;Albania;05/04/2020;0.867415010443217;0.0;361.0
158;Albania;06/04/2020;0.8183640701604978;0.0;377.0
159;Albania;07/04/2020;0.789056962047167;0.0;383.0
160;Albania;08/04/2020;0.799343006034728;0.0;400.0
161;Albania;09/04/2020;0.857394137139183;0.0;409.0
162;Albania;10/04/2020;0.9344949668914521;0.0;416.0
163;Albania;11/04/2020;1.00377460359118;0.0;433.0
164;Albania;12/04/2020;1.0774868468638499;0.0;446.0
165;Albania;13/04/2020;1.1153511766686102;0.0;467.0
166;Albania;14/04/2020;1.1367218139050301;0.0;475.0
167;Albania;15/04/2020;1.1659366984314499;0.0;494.0
168;Albania;16/04/2020;1.1776955964637699;0.0;518.0
169;Albania;17/04/2020;1.19053334751614;0.0;539.0
170;Albania;18/04/2020;1.19767875397659;0.0;548.0
171;Albania;19/04/2020;1.18393050041498;0.0;562.0
172;Albania;20/04/2020;1.1611820926952;0.0;584.0
173;Albania;21/04/2020;1.11922661790983;0.0;609.0
174;Albania;22/04/2020;1.04861695576;0.0;634.0
175;Albania;23/04/2020;0.962663085593684;0.0;663.0
176;Albania;24/04/2020;0.8791465257503059;0.0;678.0
177;Albania;25/04/2020;0.80426468169414;0.0;712.0
178;Albania;26/04/2020;0.7340961679256449;0.0;726.0
179;Albania;27/04/2020;0.6787214411571602;0.0;736.0
180;Albania;28/04/2020;0.651377531526881;0.0;750.0
181;Albania;29/04/2020;0.652493028069687;0.0;766.0
182;Albania;30/04/2020;0.692999637912889;0.0;773.0
183;Albania;01/05/2020;0.7352556001712741;0.0;782.0
184;Albania;02/05/2020;0.7842327067214709;0.0;789.0
185;Albania;03/05/2020;0.839063693389905;0.0;795.0
186;Albania;04/05/2020;0.886168674635159;0.0;803.0
187;Albania;05/05/2020;0.8966815047426621;0.0;820.0
188;Albania;06/05/2020;0.8974737341885529;0.0;832.0
189;Albania;07/05/2020;0.8799758455801501;0.0;842.0
190;Albania;08/05/2020;0.904756921715807;0.0;850.0
191;Albania;09/05/2020;0.9611732583888459;0.0;856.0
192;Albania;10/05/2020;1.02920496195804;0.0;868.0
193;Albania;11/05/2020;1.10167792766397;0.0;872.0
194;Albania;12/05/2020;1.1423447501373998;0.0;876.0
195;Albania;13/05/2020;1.1358312759273;0.0;880.0
196;Albania;14/05/2020;1.12123907047621;0.0;898.0
197;Albania;15/05/2020;1.0638865629097;0.0;916.0
198;Albania;16/05/2020;0.9855312553108969;0.0;933.0
199;Albania;17/05/2020;0.9488153679567891;0.0;946.0
200;Albania;18/05/2020;0.911450093251333;0.0;948.0
201;Albania;19/05/2020;0.953223303035322;0.0;949.0
202;Albania;20/05/2020;1.0438709063191;0.0;964.0
203;Albania;21/05/2020;1.17082175176223;0.0;969.0
204;Albania;22/05/2020;1.33164489951997;0.0;981.0
205;Albania;23/05/2020;1.44794788382251;0.0;989.0
206;Albania;24/05/2020;1.49609885608791;0.0;998.0
207;Albania;25/05/2020;1.47888187012976;0.0;1004.0
208;Albania;26/05/2020;1.4121353407503603;0.0;1029.0
209;Albania;27/05/2020;1.3215650348844898;0.0;1050.0
210;Albania;28/05/2020;1.2143342197330902;0.0;1076.0
211;Albania;29/05/2020;1.10858333316941;0.0;1099.0
212;Albania;30/05/2020;1.03957800455173;0.0;1122.0
213;Albania;31/05/2020;0.984890936728491;0.0;1137.0
214;Albania;01/06/2020;0.9781039875204208;0.0;1143.0
215;Albania;02/06/2020;1.00526399858152;0.0;1164.0
216;Albania;03/06/2020;1.07462580221657;0.0;1184.0
217;Albania;04/06/2020;1.19334699659848;0.0;1197.0
218;Albania;05/06/2020;1.3218806687278701;0.0;1212.0
219;Albania;06/06/2020;1.44137165174319;0.0;1232.0
220;Albania;07/06/2020;1.5463177430214;0.0;1246.0
221;Albania;08/06/2020;1.61587650611378;0.0;1263.0
222;Albania;09/06/2020;1.65178673764681;0.0;1299.0
223;Albania;10/06/2020;1.65161083895599;0.0;1341.0
224;Albania;11/06/2020;1.60536762442236;0.0;1385.0
225;Albania;12/06/2020;1.53446770603183;0.0;1416.0
226;Albania;13/06/2020;1.4454341857566801;0.0;1464.0
227;Albania;14/06/2020;1.34840572941056;0.0;1521.0
228;Albania;15/06/2020;1.26101121263874;0.0;1590.0
229;Albania;16/06/2020;1.17875438530002;0.0;1672.0
230;Albania;17/06/2020;1.10892753747331;0.0;1722.0
231;Albania;18/06/2020;1.06191412265289;0.0;1788.0
232;Albania;19/06/2020;1.04051235513917;0.0;1838.0
233;Albania;20/06/2020;1.0414034415933;0.0;1891.0
234;Albania;21/06/2020;1.06140119817446;0.0;1962.0
235;Albania;22/06/2020;1.077976461664;0.0;1995.0
236;Albania;23/06/2020;1.0952250729092599;0.0;2047.0
237;Albania;24/06/2020;1.1030388825806101;0.0;2114.0
238;Albania;25/06/2020;1.09742583327465;0.0;2192.0
239;Albania;26/06/2020;1.08800328520506;0.0;2269.0
240;Albania;27/06/2020;1.07729292374817;0.0;2330.0
241;Albania;28/06/2020;1.06638482495848;0.0;2402.0
242;Albania;29/06/2020;1.06219699318124;0.0;2466.0
243;Albania;30/06/2020;1.05991693299446;0.0;2535.0
244;Albania;01/07/2020;1.06063921698364;0.0;2580.0
245;Albania;02/07/2020;1.0657540601500501;0.0;2662.0
246;Albania;03/07/2020;1.06818552716721;0.0;2752.0
247;Albania;04/07/2020;1.0755880805859301;0.0;2819.0
248;Albania;05/07/2020;1.08564467173124;0.0;2893.0
249;Albania;06/07/2020;1.0973548528254398;0.0;2964.0
250;Albania;07/07/2020;1.1137305615061002;0.0;3038.0
251;Albania;08/07/2020;1.12987450239664;0.0;3106.0
252;Albania;09/07/2020;1.1355303719256298;0.0;3188.0
253;Albania;10/07/2020;1.12987485406898;0.0;3278.0
254;Albania;11/07/2020;1.1087919527479901;0.0;3371.0
255;Albania;12/07/2020;1.07963508381946;0.0;3454.0
256;Albania;13/07/2020;1.0508576463793802;0.0;3571.0
257;Albania;14/07/2020;1.0255304198536301;0.0;3667.0
258;Albania;15/07/2020;1.00668921049071;0.0;3752.0
259;Albania;16/07/2020;0.999738637928496;0.0;3851.0
260;Albania;17/07/2020;1.0029356771161;0.0;3906.0
261;Albania;18/07/2020;1.0155541367485401;0.0;4008.0
262;Albania;19/07/2020;1.0337202700927899;0.0;4090.0
263;Albania;20/07/2020;1.05375823876199;0.0;4171.0
264;Albania;21/07/2020;1.07263947776157;0.0;4290.0
265;Albania;22/07/2020;1.08656792965117;0.0;4358.0
266;Albania;23/07/2020;1.09272054659286;0.0;4466.0
267;Albania;24/07/2020;1.09090142948317;0.0;4570.0
268;Albania;25/07/2020;1.0816253769838;0.0;4637.0
269;Albania;26/07/2020;1.06995063837307;0.0;4763.0
270;Albania;27/07/2020;1.06171479200249;0.0;4880.0
271;Albania;28/07/2020;1.05716671554405;0.0;4997.0
272;Albania;29/07/2020;1.05980966944784;0.0;5105.0
273;Albania;30/07/2020;1.0684303136525601;0.0;5197.0
274;Albania;31/07/2020;1.08136518047324;0.0;5276.0
275;Albania;01/08/2020;1.0983821416942101;0.0;5396.0
276;Albania;02/08/2020;1.11147635966457;0.0;5519.0
277;Albania;03/08/2020;1.1098191807116398;0.0;5620.0
278;Albania;04/08/2020;1.08791485202634;0.0;5750.0
279;Albania;05/08/2020;1.04301310747346;0.0;5889.0
280;Albania;06/08/2020;0.9783218761400351;0.0;6016.0
281;Albania;07/08/2020;0.8971560227415091;0.0;6151.0
282;Algeria;16/03/2020;3.09946754381424;0.0;54.0
283;Algeria;17/03/2020;2.76305944882836;0.0;60.0
284;Algeria;18/03/2020;2.5084591333569;0.0;74.0
285;Algeria;19/03/2020;2.29025923965055;0.0;87.0
286;Algeria;20/03/2020;2.08987128703512;0.0;90.0
287;Algeria;21/03/2020;1.91724104841189;0.0;139.0
288;Algeria;22/03/2020;1.76310309258094;0.0;201.0
289;Algeria;23/03/2020;1.66111960187096;0.0;230.0
290;Algeria;24/03/2020;1.61486922784199;0.0;264.0
291;Algeria;25/03/2020;1.6219905405568102;0.0;302.0
292;Algeria;26/03/2020;1.66363744970566;0.0;367.0
293;Algeria;27/03/2020;1.70655919023523;0.0;409.0
294;Algeria;28/03/2020;1.7130702398801698;0.0;454.0
295;Algeria;29/03/2020;1.6662237831408602;0.0;511.0
296;Algeria;30/03/2020;1.5646370090161001;0.0;584.0
297;Algeria;31/03/2020;1.43404111107981;0.0;716.0
298;Algeria;01/04/2020;1.2953704007022;0.0;847.0
299;Algeria;02/04/2020;1.1636345941505901;0.0;986.0
300;Algeria;03/04/2020;1.05118393579951;0.0;1171.0
301;Algeria;04/04/2020;0.9622988375423421;0.0;1251.0
302;Algeria;05/04/2020;0.9018546512133729;0.0;1320.0
303;Algeria;06/04/2020;0.873846296277335;0.0;1423.0
304;Algeria;07/04/2020;0.8709461752986941;0.0;1468.0
305;Algeria;08/04/2020;0.8882599182178029;0.0;1572.0
306;Algeria;09/04/2020;0.923588817258316;0.0;1666.0
307;Algeria;10/04/2020;0.967355031583933;0.0;1761.0
308;Algeria;11/04/2020;1.01593317575298;0.0;1825.0
309;Algeria;12/04/2020;1.06494723414628;0.0;1914.0
310;Algeria;13/04/2020;1.1009389127479599;0.0;1983.0
311;Algeria;14/04/2020;1.12043858369417;0.0;2070.0
312;Algeria;15/04/2020;1.12315473009887;0.0;2160.0
313;Algeria;16/04/2020;1.10891466937774;0.0;2268.0
314;Algeria;17/04/2020;1.08708335428562;0.0;2418.0
315;Algeria;18/04/2020;1.06723352662963;0.0;2534.0
316;Algeria;19/04/2020;1.0549634249252802;0.0;2629.0
317;Algeria;20/04/2020;1.059354845097;0.0;2718.0
318;Algeria;21/04/2020;1.0806529625863102;0.0;2811.0
319;Algeria;22/04/2020;1.1174780323246298;0.0;2910.0
320;Algeria;23/04/2020;1.16086713273327;0.0;3007.0
321;Algeria;24/04/2020;1.19700921723171;0.0;3127.0
322;Algeria;25/04/2020;1.21768855942553;0.0;3256.0
323;Algeria;26/04/2020;1.22250031320765;0.0;3382.0
324;Algeria;27/04/2020;1.2146461994853999;0.0;3517.0
325;Algeria;28/04/2020;1.1998577446352598;0.0;3649.0
326;Algeria;29/04/2020;1.18054739147474;0.0;3848.0
327;Algeria;30/04/2020;1.16005152187198;0.0;4006.0
328;Algeria;01/05/2020;1.1396905479461898;0.0;4154.0
329;Algeria;02/05/2020;1.12287513857168;0.0;4295.0
330;Algeria;03/05/2020;1.1075604708122;0.0;4474.0
331;Algeria;04/05/2020;1.09241520602501;0.0;4648.0
332;Algeria;05/05/2020;1.0781805364139498;0.0;4838.0
333;Algeria;06/05/2020;1.06225374451721;0.0;4997.0
334;Algeria;07/05/2020;1.04814339706363;0.0;5182.0
335;Algeria;08/05/2020;1.03841292786038;0.0;5369.0
336;Algeria;09/05/2020;1.03251203865465;0.0;5558.0
337;Algeria;10/05/2020;1.03115966729487;0.0;5723.0
338;Algeria;11/05/2020;1.03097003142037;0.0;5891.0
339;Algeria;12/05/2020;1.03113943022416;0.0;6067.0
340;Algeria;13/05/2020;1.02975349982446;0.0;6253.0
341;Algeria;14/05/2020;1.02525048388012;0.0;6442.0
342;Algeria;15/05/2020;1.01884575701409;0.0;6629.0
343;Algeria;16/05/2020;1.0127039207108801;0.0;6821.0
344;Algeria;17/05/2020;1.00715182012587;0.0;7019.0
345;Algeria;18/05/2020;1.0060611810113198;0.0;7201.0
346;Algeria;19/05/2020;1.0052018785124301;0.0;7377.0
347;Algeria;20/05/2020;1.00394917815878;0.0;7542.0
348;Algeria;21/05/2020;0.9982986172862859;0.0;7728.0
349;Algeria;22/05/2020;0.98389188779036;0.0;7918.0
350;Algeria;23/05/2020;0.960990818900491;0.0;8113.0
351;Algeria;24/05/2020;0.931117797792269;0.0;8306.0
352;Algeria;25/05/2020;0.896268897451731;0.0;8503.0
353;Algeria;26/05/2020;0.8625721974243571;0.0;8697.0
354;Algeria;27/05/2020;0.8315802554235391;0.0;8857.0
355;Algeria;28/05/2020;0.806572551314207;0.0;8997.0
356;Algeria;29/05/2020;0.7927009306972042;0.0;9134.0
357;Algeria;30/05/2020;0.788353094496064;0.0;9267.0
358;Algeria;31/05/2020;0.7943431292275691;0.0;9394.0
359;Algeria;01/06/2020;0.809995490342282;0.0;9513.0
360;Algeria;02/06/2020;0.830350954337387;0.0;9626.0
361;Algeria;03/06/2020;0.8565267318830441;0.0;9733.0
362;Algeria;04/06/2020;0.8857752212072009;0.0;9831.0
363;Algeria;05/06/2020;0.9137413325127379;0.0;9935.0
364;Algeria;06/06/2020;0.9385305916121909;0.0;10050.0
365;Algeria;07/06/2020;0.960163794809938;0.0;10154.0
366;Algeria;08/06/2020;0.9765633569412779;0.0;10265.0
367;Algeria;09/06/2020;0.9909559153361559;0.0;10382.0
368;Algeria;10/06/2020;1.00292841092309;0.0;10484.0
369;Algeria;11/06/2020;1.01300437146926;0.0;10589.0
370;Algeria;12/06/2020;1.02426011772935;0.0;10698.0
371;Algeria;13/06/2020;1.03950305125108;0.0;10810.0
372;Algeria;14/06/2020;1.05567551936426;0.0;10919.0
373;Algeria;15/06/2020;1.07451530922041;0.0;11031.0
374;Algeria;16/06/2020;1.09907790326284;0.0;11147.0
375;Algeria;17/06/2020;1.12798238583258;0.0;11268.0
376;Algeria;18/06/2020;1.16772862407346;0.0;11385.0
377;Algeria;19/06/2020;1.21742643961853;0.0;11504.0
378;Algeria;20/06/2020;1.2743844629902699;0.0;11631.0
379;Algeria;21/06/2020;1.33825421767793;0.0;11771.0
380;Algeria;22/06/2020;1.3982519688168897;0.0;11920.0
381;Algeria;23/06/2020;1.4453663155279899;0.0;12076.0
382;Algeria;24/06/2020;1.4756215105316002;0.0;12248.0
383;Algeria;25/06/2020;1.48724289717998;0.0;12445.0
384;Algeria;26/06/2020;1.4815352293925903;0.0;12685.0
385;Algeria;27/06/2020;1.46223753435002;0.0;12968.0
386;Algeria;28/06/2020;1.43266704520316;0.0;13273.0
387;Algeria;29/06/2020;1.3979614973366397;0.0;13571.0
388;Algeria;30/06/2020;1.3602235787102899;0.0;13907.0
389;Algeria;01/07/2020;1.32200235893877;0.0;14272.0
390;Algeria;02/07/2020;1.2835178591591;0.0;14657.0
391;Algeria;03/07/2020;1.24458406972479;0.0;15070.0
392;Algeria;04/07/2020;1.2060822142914098;0.0;15500.0
393;Algeria;05/07/2020;1.17040140945207;0.0;15941.0
394;Algeria;06/07/2020;1.1398262239188999;0.0;16404.0
395;Algeria;07/07/2020;1.11675205634796;0.0;16879.0
396;Algeria;08/07/2020;1.1030507259303999;0.0;17348.0
397;Algeria;09/07/2020;1.0979423992016801;0.0;17808.0
398;Algeria;10/07/2020;1.10070732413318;0.0;18242.0
399;Algeria;11/07/2020;1.10846833722687;0.0;18712.0
400;Algeria;12/07/2020;1.11655106203533;0.0;19195.0
401;Algeria;13/07/2020;1.1214991257162;0.0;19689.0
402;Algeria;14/07/2020;1.12104397724957;0.0;20216.0
403;Algeria;15/07/2020;1.11534670735181;0.0;20770.0
404;Algeria;16/07/2020;1.10588870154778;0.0;21355.0
405;Algeria;17/07/2020;1.09432809362573;0.0;21948.0
406;Algeria;18/07/2020;1.0829773807017;0.0;22549.0
407;Algeria;19/07/2020;1.07230413787645;0.0;23084.0
408;Algeria;20/07/2020;1.06312061523566;0.0;23691.0
409;Algeria;21/07/2020;1.05501408895623;0.0;24278.0
410;Algeria;22/07/2020;1.04723739457724;0.0;24872.0
411;Algeria;23/07/2020;1.0384150071348102;0.0;25484.0
412;Algeria;24/07/2020;1.02740008499834;0.0;26159.0
413;Algeria;25/07/2020;1.01309375946107;0.0;26764.0
414;Algeria;26/07/2020;0.996757452221451;0.0;27357.0
415;Algeria;27/07/2020;0.9789635317826779;0.0;27973.0
416;Algeria;28/07/2020;0.962629427666128;0.0;28615.0
417;Algeria;29/07/2020;0.948490343306292;0.0;29229.0
418;Algeria;30/07/2020;0.938773564222018;0.0;29831.0
419;Algeria;31/07/2020;0.9343395519360029;0.0;30394.0
420;Algeria;01/08/2020;0.93459128947667;0.0;30950.0
421;Algeria;02/08/2020;0.93709337481769;0.0;31465.0
422;Algeria;03/08/2020;0.9382327503423159;0.0;31972.0
423;Algeria;04/08/2020;0.930649966531062;0.0;32504.0
424;Algeria;05/08/2020;0.9082899142434581;0.0;33055.0
425;Algeria;06/08/2020;0.8664828267639629;0.0;33626.0
426;Algeria;07/08/2020;0.8066526848114229;0.0;34155.0
427;Andorra;20/03/2020;2.36072482839826;0.0;75.0
428;Andorra;21/03/2020;2.0278046458195402;0.0;88.0
429;Andorra;22/03/2020;1.7992506187085;0.0;113.0
430;Andorra;23/03/2020;1.63246571083845;0.0;133.0
431;Andorra;24/03/2020;1.4773208636333701;0.0;164.0
432;Andorra;25/03/2020;1.33838367458841;0.0;188.0
433;Andorra;26/03/2020;1.20273157808599;0.0;224.0
434;Andorra;27/03/2020;1.09110389097775;0.0;267.0
435;Andorra;28/03/2020;0.997406500208486;0.0;308.0
436;Andorra;29/03/2020;0.929422392450124;0.0;334.0
437;Andorra;30/03/2020;0.890223458263875;0.0;370.0
438;Andorra;31/03/2020;0.873656785250524;0.0;376.0
439;Andorra;01/04/2020;0.8800176051278101;0.0;390.0
440;Andorra;02/04/2020;0.900426267176013;0.0;428.0
441;Andorra;03/04/2020;0.909006052626239;0.0;439.0
442;Andorra;04/04/2020;0.9027290929144309;0.0;466.0
443;Andorra;05/04/2020;0.888362613516657;0.0;501.0
444;Andorra;06/04/2020;0.8619811976267301;0.0;525.0
445;Andorra;07/04/2020;0.8306854409333191;0.0;545.0
